1	139	Vollkorn-Einkorn-Bandnudeln		Preis geschätzt	4,80 €	kg				5				1000
1	140	Vollkorn-Einkorn Rigatoni		Preis geschätzt	4,80 €	kg				5				1000
1	141	Vollkorn-Einkorn Spirelli		Preis geschätzt	4,80 €	kg				5				1000
1	142	mittelhelle Dinkel+BW Bandnudeln	heller Dinkel (Oberk. Rotk.) + Buchweizen	Preis geschätzt	4,80 €	kg								1000
1	143	mittelhelle Dinkel+BW Rigatoni	heller Dinkel (Oberk. Rotk.) + Buchweizen	Preis geschätzt	4,80 €	kg								1000
0	144	Teigwaren a				kg								1000
0	145	Teigwaren a				kg								1000
0	146	Teigwaren a				kg								1000
0	147	Teigwaren a				kg								1000
0	148	Teigwaren a				kg								1000
0	149	Teigwaren a				kg								1000
0	150	Bratöl (HO-Sonnenblume)		aus ital./ungar. Saat	4,00 €	l				4,5				1000
0	151	Bratöl X				l								1000
1	152	Sonnenblumenöl nativ			4,50 €	l				k/A				1000
1	153	Rapsöl nativ			6,40 €	l				k/A				1000
1	154	Leindotteröl nativ			20,00 €	l				k/A				1000
1	155	Sojaöl nativ			6,00 €	l				k/A				1000
1	156	Hanföl nativ			30,00 €	l				k/A				1000
1	157	Leinöl nativ			22,00 €	l				k/A				1000
0	158	Leinöl X				l								1000
0	159	Shisoöl				l								1000
1	160	Kürbiskernöl			30,00 €	l				k/A				1000
0	161	Traubenkernöl				l								1000
0	162	Olivenöl nativ				l								1000
0	163	Olivenöl X				l								1000
0	164	Olivenöl Y				l								1000
0	165	Öl X				l								1000
0	166	Öl Y				l								1000
0	167	Öl Z				l								1000
1	168	Hanftrester	reich an wertvollem Hanf-Protein	Nebenprodukt der Ölpressung	5,00 €	kg				4				1000
1	169	Leintrester		Nebenprodukt der Ölpressung	5,00 €	kg				4				1000
0	170	Presskuchen a				kg								1000
0	171	Presskuchen a				kg								1000
0	172	Presskuchen a				kg								1000
0	173	Presskuchen a				kg								1000
0	174	Presskuchen a				kg								1000
0	175	Presskuchen a				kg								1000
0	176	Presskuchen a				kg								1000
0	177	Presskuchen a				kg								1000
0	178	Presskuchen a				kg								1000
1	179	Hanfmehl teilentölt	reich an wertvollem Hanf-Protein	gem. Hanftrester, geschätzter Preis	9,00 €	kg				k/A				1000
1	180	Leinmehl teilentölt		gem. Leintrester, geschätzter Preis	9,00 €	kg				k/A				1000
1	181	Hanftee (getrocknete Hanfblätter)			1,50 €	10g				10				10
0	182	Tee a				100g								100
0	183	Tee a				100g								100
0	184	Tee a				100g								100
0	185	Tee a				100g								100
0	186	Tee a				100g								100
0	187	Tee a				100g								100
0	188	Tee a				100g								100
0	189	Tee a				100g								100
0	190	Tee a				100g								100
0	191	Tee a				100g								100
0	192	Tee a				100g								100
0	193	Tee a				100g								100
0	194	Tee a				100g								100
0	195	Tee a				100g								100
0	196	Tee a				100g								100
0	197	Tee a				100g								100
0	198	Tee a				100g								100
0	199	Tee a				100g								100
1	200	sonstiger Tee	bitte Wünsche angeben			100g								100
0	201	Shisoblätter rot, getrocknet			1,00 €	10g				k/A				10
0	202	Shisoblätter grün, getrocknet			1,00 €	10g				k/A				10
0	203	Bohnenkraut, gerebelt		geringer Bestand		10g				k/A				10
0	204	Kräuter a				100g				k/A				100
0	205	Kräuter a				100g				k/A				100
0	206	Kräuter a				100g				k/A				100
0	207	Kräuter a				100g				k/A				100
0	208	Kräuter a				100g				k/A				100
0	209	Kräuter a				100g				k/A				100
0	210	Kräuter a				100g				k/A				100
0	211	Kräuter a				100g				k/A				100
1	212	sonstige Kräuter	bitte Wünsche angeben			100g				k/A				100
0	213	Koriander-Samen				100g				k/A				100
0	214	Gewürz a				100g				k/A				100
0	215	Gewürz a				100g				k/A				100
0	216	Gewürz a				100g				k/A				100
0	217	Gewürz a				100g				k/A				100
0	218	Gewürz a				100g				k/A				100
0	219	Gewürz a				100g				k/A				100
0	220	Gewürz a				100g				k/A				100
0	221	Gewürz a				100g				k/A				100
0	222	Gewürz a				100g				k/A				100
1	223	sonstige Gewürze	bitte Wünsche angeben			100g				k/A				100
0	224	Apfelringe gedörrt	Rohkostqualität	geringer Bestand		100g				k/A				100
0	225	Apfelringe X				100g				k/A				100
1	226	Apfelchips	knusprig		2,50 €	100g				k/A				100
0	227	Birnen gedörrt	aus teigigen Birnen, Rohkostqualität	sehr geringer Bestand		100g								100
0	228	Birnen gedörrt X				100g								100
1	229	Hutzeln (ganze Dörrbirnen)				100g								100
0	230	Trockenobst a	bitte Wünsche angeben			100g								100
0	231	Trockenobst a				100g								100
0	232	Trockenobst a				100g								100
0	233	Trockenobst a				100g								100
0	234	Trockenobst a				100g								100
0	235	Trockenobst a				100g								100
0	236	Trockenobst a				100g								100
0	237	Trockenobst a				100g								100
0	238	Trockenobst a				100g								100
